Time_sec,Car_ID,sigAcc,sigFollowing,sigFrameId,sigGlobalX,sigGlobalY,sigLocalX,sigLocalY,sigPreceding,sigSpaceHeadway,sigTimeHeadway,sigTotalFrames,sigVel,v_Length,v_Width,v_Class,Lane_ID
99.0,17.0,0.0,-1.0,95.0,209.72139066303,138.60909261739,0.0,3297.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
99.0,21.0,-0.5,7.0,91.0,106.19623228214,7.7332671231143,0.0,1003.3963991001,23.0,274.61046254559,11.51411871087,100.0,23.849889812787,5.0,1.8,1.0,16.0
99.0,23.0,-0.1,21.0,84.0,99.838374520569,7.7314135202684,0.0,1283.0068616457,-1.0,-1.0,-1.0,100.0,22.472176670796,5.0,1.8,1.0,16.0
99.0,34.0,-0.1,-1.0,74.0,107.12716349864,10.933538531632,0.0,968.86071333416,-1.0,-1.0,-1.0,100.0,18.26439721983,5.0,1.8,1.0,6.0
100.0,1.0,0.0,-1.0,94.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1428.8320202216,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
100.0,4.0,0.0,-1.0,98.0,159.30941464285,-25.455798497398,0.0,26.867872139509,37.0,92.160274255038,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
100.0,12.0,0.0,-1.0,99.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
100.0,14.0,0.0,37.0,99.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
100.0,16.0,0.0,-1.0,99.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
100.0,17.0,0.0,-1.0,96.0,208.62046566303,138.61014261739,0.0,3332.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
100.0,21.0,-0.5,7.0,92.0,105.66543099495,7.7331123705524,0.0,1026.7462889129,23.0,273.6327494036,11.718802598107,100.0,23.349889812787,5.0,1.8,1.0,16.0
100.0,23.0,-0.1,21.0,85.0,99.327302639869,7.7312645197201,0.0,1305.3790383165,-1.0,-1.0,-1.0,100.0,22.372176670796,5.0,1.8,1.0,16.0
100.0,34.0,-0.1,-1.0,75.0,106.71184929614,10.933417448774,0.0,987.02511055399,-1.0,-1.0,-1.0,100.0,18.16439721983,5.0,1.8,1.0,6.0
101.0,1.0,0.0,-1.0,95.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1433.986783982,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
101.0,4.0,0.0,-1.0,99.0,159.30941464285,-25.455798497398,0.0,26.867872139509,37.0,105.52583414702,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
101.0,12.0,0.0,-1.0,100.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
101.0,14.0,0.0,37.0,100.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
101.0,16.0,0.0,-1.0,100.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
101.0,17.0,0.0,-1.0,97.0,207.51954066303,138.61119261739,0.0,3367.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
101.0,21.0,-0.5,7.0,93.0,105.1460630411,7.7329609513239,0.0,1049.5961787257,23.0,273.05503626161,11.949949802769,100.0,22.849889812787,5.0,1.8,1.0,16.0
101.0,23.0,-0.1,21.0,86.0,98.818517425836,7.7311161858384,0.0,1327.6512149873,-1.0,-1.0,-1.0,100.0,22.272176670796,5.0,1.8,1.0,16.0
101.0,34.0,-0.1,-1.0,76.0,106.29882176031,10.933297032583,0.0,1005.0895077738,-1.0,-1.0,-1.0,100.0,18.06439721983,5.0,1.8,1.0,6.0
102.0,1.0,0.0,-1.0,96.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1441.7215918261,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
102.0,4.0,0.0,-1.0,100.0,159.30941464285,-25.455798497398,0.0,26.867872139509,37.0,118.49301649936,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
102.0,12.0,0.0,-1.0,101.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
102.0,14.0,0.0,37.0,101.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
102.0,16.0,0.0,-1.0,101.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
102.0,17.0,0.0,-1.0,98.0,206.41861566303,138.61224261739,0.0,3402.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
102.0,21.0,-0.5,7.0,94.0,104.63812842058,7.7328128654287,0.0,1071.9460685385,23.0,272.87732311962,12.209336395184,100.0,22.349889812787,5.0,1.8,1.0,16.0
102.0,23.0,-0.1,21.0,87.0,98.312018878469,7.7309685186235,0.0,1349.8233916581,-1.0,-1.0,-1.0,100.0,22.172176670796,5.0,1.8,1.0,16.0
102.0,34.0,-0.1,-1.0,77.0,105.88808089115,10.933177283059,0.0,1023.0539049936,-1.0,-1.0,-1.0,100.0,17.96439721983,5.0,1.8,1.0,6.0
103.0,1.0,0.0,-1.0,97.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1451.1988476534,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
103.0,4.0,0.0,-1.0,101.0,159.30941464285,-25.455798497398,0.0,26.867872139509,37.0,126.96019885171,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
103.0,12.0,0.0,-1.0,102.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
103.0,14.0,0.0,37.0,102.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
103.0,16.0,0.0,-1.0,102.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
103.0,17.0,0.0,-1.0,99.0,205.31769066303,138.61329261739,0.0,3437.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
103.0,21.0,0.98646269226447,7.0,95.0,104.09832292787,7.7326554877341,0.0,1095.2824210435,23.0,272.5506689205,11.679231742043,100.0,23.336352505051,5.0,1.8,1.0,16.0
103.0,23.0,0.83752163513564,21.0,88.0,97.781632401499,7.7308138869975,0.0,1372.833089964,-1.0,-1.0,-1.0,100.0,23.009698305932,5.0,1.8,1.0,16.0
103.0,34.0,-0.1,-1.0,78.0,105.47962668865,10.933058200201,0.0,1040.9183022135,-1.0,-1.0,-1.0,100.0,17.86439721983,5.0,1.8,1.0,6.0
104.0,1.0,0.0,-1.0,98.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1462.6755120417,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
104.0,4.0,0.0,-1.0,102.0,159.30941464285,-25.455798497398,0.0,26.867872139509,35.0,56.170284758255,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
104.0,12.0,0.0,-1.0,103.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
104.0,14.0,0.0,37.0,103.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
104.0,16.0,0.0,-1.0,103.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
104.0,17.0,0.0,-1.0,100.0,204.21676566303,138.61434261739,0.0,3472.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
104.0,21.0,-0.5,7.0,96.0,103.57926452712,7.7325041587542,0.0,1118.1187735486,23.0,272.62401472138,11.938159330001,100.0,22.836352505051,5.0,1.8,1.0,16.0
104.0,23.0,-0.1,21.0,89.0,97.258269192742,7.7306613029717,0.0,1395.7427882699,-1.0,-1.0,-1.0,100.0,22.909698305932,5.0,1.8,1.0,16.0
104.0,34.0,-0.1,-1.0,79.0,105.07345915282,10.93293978401,0.0,1058.6826994333,-1.0,-1.0,-1.0,100.0,17.76439721983,5.0,1.8,1.0,6.0
105.0,1.0,0.0,-1.0,99.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1476.7061968814,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
105.0,4.0,0.0,-1.0,103.0,159.30941464285,-25.455798497398,0.0,26.867872139509,37.0,132.64146804431,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
105.0,12.0,0.0,-1.0,104.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
105.0,14.0,0.0,37.0,104.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
105.0,16.0,0.0,-1.0,104.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
105.0,17.0,0.0,-1.0,101.0,203.11584066303,138.61539261739,0.0,3507.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
105.0,21.0,-0.5,7.0,97.0,103.0716394597,7.7323561631078,0.0,1140.4551260536,23.0,273.09736052226,12.226587150274,100.0,22.336352505051,5.0,1.8,1.0,16.0
105.0,23.0,-0.1,21.0,90.0,96.737192650652,7.7305093856124,0.0,1418.5524865759,-1.0,-1.0,-1.0,100.0,22.809698305932,5.0,1.8,1.0,16.0
105.0,34.0,-0.1,-1.0,80.0,104.66957828366,10.932822034485,0.0,1076.3470966531,-1.0,-1.0,-1.0,100.0,17.66439721983,5.0,1.8,1.0,6.0
106.0,1.0,0.0,-1.0,100.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1492.6702446106,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
106.0,4.0,0.0,-1.0,104.0,159.30941464285,-25.455798497398,0.0,26.867872139509,37.0,132.9858712425,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
106.0,12.0,0.0,-1.0,105.0,164.4582098197,-17.34937376084,0.0,52.656392944069,35.0,50.422109840528,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
106.0,14.0,0.0,37.0,105.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
106.0,16.0,0.0,-1.0,105.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
106.0,17.0,0.0,-1.0,102.0,202.01491566303,138.61644261739,0.0,3542.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
106.0,21.0,0.93904246529564,7.0,98.0,102.53352498448,7.7321992784211,0.0,1163.730521024,23.0,272.53166385785,11.709002756132,100.0,23.275394970347,5.0,1.8,1.0,16.0
106.0,23.0,-0.1,21.0,91.0,96.218402775229,7.7303581349199,0.0,1441.2621848818,-1.0,-1.0,-1.0,100.0,22.709698305932,5.0,1.8,1.0,16.0
106.0,34.0,-0.1,-1.0,81.0,104.26798408116,10.932704951627,0.0,1093.911493873,-1.0,-1.0,-1.0,100.0,17.56439721983,5.0,1.8,1.0,6.0
107.0,1.0,0.0,-1.0,101.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1504.1342923398,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
107.0,4.0,0.0,-1.0,105.0,159.30941464285,-25.455798497398,0.0,26.867872139509,37.0,133.11721758746,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
107.0,12.0,0.0,-1.0,106.0,164.4582098197,-17.34937376084,0.0,52.656392944069,35.0,62.305675467951,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
107.0,14.0,0.0,37.0,106.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
107.0,16.0,0.0,-1.0,106.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
107.0,17.0,0.0,-1.0,103.0,200.91399066303,138.61749261739,0.0,3577.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
107.0,21.0,-0.5,7.0,99.0,102.01586047936,7.7320483558249,0.0,1186.5059159943,23.0,272.36596719343,11.958781287791,100.0,22.775394970347,5.0,1.8,1.0,16.0
107.0,23.0,-0.1,21.0,92.0,95.701899566472,7.730207550894,0.0,1463.8718831877,-1.0,-1.0,-1.0,100.0,22.609698305932,5.0,1.8,1.0,16.0
107.0,34.0,-0.1,-1.0,82.0,103.86867654533,10.932588535436,0.0,1111.3758910928,-1.0,-1.0,-1.0,100.0,17.46439721983,5.0,1.8,1.0,6.0
108.0,1.0,0.0,-1.0,102.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1511.098340069,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
108.0,4.0,0.0,-1.0,106.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
108.0,12.0,0.0,-1.0,107.0,164.4582098197,-17.34937376084,0.0,52.656392944069,35.0,74.906027035689,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
108.0,14.0,0.0,4.0,107.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
108.0,16.0,0.0,-1.0,107.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
108.0,17.0,0.0,-1.0,104.0,199.81306566303,138.61854261739,0.0,3612.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
108.0,21.0,2.0143539644778,7.0,100.0,101.43638017634,7.7318794111301,0.0,1211.2956649291,23.0,270.08591656454,10.895064620244,100.0,24.789748934825,5.0,1.8,1.0,16.0
108.0,23.0,-0.1,21.0,93.0,95.187683024383,7.7300576335348,0.0,1486.3815814937,-1.0,-1.0,-1.0,100.0,22.509698305932,5.0,1.8,1.0,16.0
108.0,34.0,-0.1,-1.0,83.0,103.47165567617,10.932472785911,0.0,1128.7402883126,-1.0,-1.0,-1.0,100.0,17.36439721983,5.0,1.8,1.0,6.0
109.0,1.0,0.0,-1.0,103.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1513.5623877982,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
109.0,4.0,0.0,-1.0,107.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
109.0,12.0,0.0,-1.0,108.0,164.4582098197,-17.34937376084,0.0,52.656392944069,35.0,87.789818175931,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
109.0,14.0,0.0,4.0,108.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
109.0,16.0,0.0,-1.0,108.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
109.0,17.0,0.0,-1.0,105.0,198.71214066303,138.61959261739,0.0,3647.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
109.0,21.0,-0.5,7.0,101.0,100.8840874439,7.7317183928408,0.0,1235.585413864,-1.0,-1.0,-1.0,100.0,24.289748934825,5.0,1.8,1.0,16.0
109.0,23.0,-0.1,21.0,94.0,86.081305338086,7.768252982804,0.0,8.7912797996021,-1.0,-1.0,-1.0,100.0,22.409698305932,5.0,1.8,1.0,39.0
109.0,34.0,-0.1,-1.0,84.0,103.07692147368,10.932357703054,0.0,1146.0046855325,-1.0,-1.0,-1.0,100.0,17.26439721983,5.0,1.8,1.0,6.0
110.0,1.0,0.0,-1.0,104.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1518.1953407977,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
110.0,4.0,0.0,-1.0,108.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
110.0,12.0,0.0,-1.0,109.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
110.0,14.0,0.0,4.0,109.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
110.0,16.0,0.0,-1.0,109.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
110.0,17.0,0.0,-1.0,106.0,197.61121566303,138.62064261739,0.0,3682.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
110.0,21.0,-0.5,7.0,102.0,100.34322804478,7.7315607078847,0.0,1259.3751627988,23.0,266.72581530675,11.211796141165,100.0,23.789748934825,5.0,1.8,1.0,16.0
110.0,23.0,-0.1,-1.0,95.0,73.199004049303,7.8244626690399,0.0,10.150978105534,-1.0,-1.0,-1.0,100.0,22.309698305932,5.0,1.8,1.0,40.0
110.0,34.0,-0.1,-1.0,85.0,102.68447393785,10.932243286862,0.0,1163.1690827523,-1.0,-1.0,-1.0,100.0,17.16439721983,5.0,1.8,1.0,6.0
111.0,1.0,0.0,-1.0,105.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1524.8095672543,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
111.0,4.0,0.0,-1.0,109.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
111.0,12.0,0.0,-1.0,110.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
111.0,14.0,0.0,4.0,110.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
111.0,16.0,0.0,-1.0,110.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
111.0,17.0,0.0,-1.0,107.0,196.51029066303,138.62169261739,0.0,3717.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
111.0,21.0,-0.5,7.0,103.0,99.813801979004,7.7314063562621,0.0,1282.6649117336,23.0,265.64576467786,11.406124017105,100.0,23.289748934825,5.0,1.8,1.0,16.0
111.0,23.0,-0.1,21.0,96.0,71.627951015751,7.8328996412382,0.0,32.360676411466,-1.0,-1.0,-1.0,100.0,22.209698305932,5.0,1.8,1.0,40.0
111.0,34.0,0.58276358977893,-1.0,86.0,102.27839320253,10.932124895977,0.0,1180.9162435619,-1.0,-1.0,-1.0,100.0,17.747160809609,5.0,1.8,1.0,6.0
112.0,1.0,0.0,-1.0,106.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1533.2544231171,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
112.0,4.0,0.0,-1.0,110.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
112.0,12.0,0.0,-1.0,111.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
112.0,14.0,0.0,4.0,111.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
112.0,16.0,0.0,-1.0,111.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
112.0,17.0,0.0,-1.0,108.0,195.40936566303,138.62274261739,0.0,3752.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
112.0,21.0,-0.5,7.0,104.0,99.295809246558,7.7312553379728,0.0,1305.4546606684,23.0,264.96571404897,11.626530630361,100.0,22.789748934825,5.0,1.8,1.0,16.0
112.0,23.0,-0.1,21.0,97.0,70.063973982199,7.8412986134364,0.0,54.470374717398,-1.0,-1.0,-1.0,100.0,22.109698305932,5.0,1.8,1.0,40.0
112.0,34.0,-0.1,-1.0,87.0,101.87490647262,10.932007261362,0.0,1198.5634043715,-1.0,-1.0,-1.0,100.0,17.647160809609,5.0,1.8,1.0,6.0
113.0,1.0,0.0,-1.0,107.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1544.1229551511,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
113.0,4.0,0.0,-1.0,111.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
113.0,12.0,0.0,-1.0,112.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
113.0,14.0,0.0,4.0,112.0,199.81683637967,-18.35392288921,0.0,15.877766947122,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
113.0,16.0,0.0,-1.0,112.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
113.0,17.0,0.0,-1.0,109.0,194.30844066303,138.62379261739,0.0,3787.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
113.0,21.0,-0.5,7.0,105.0,98.789249847446,7.7311076530167,0.0,1327.7444096033,23.0,264.68566342007,11.874770962832,100.0,22.289748934825,5.0,1.8,1.0,16.0
113.0,23.0,-0.1,21.0,98.0,68.507072948646,7.8496595856348,0.0,76.48007302333,-1.0,-1.0,-1.0,100.0,22.009698305932,5.0,1.8,1.0,40.0
113.0,34.0,-0.1,-1.0,88.0,101.47370640937,10.931890293414,0.0,1216.1105651811,-1.0,-1.0,-1.0,100.0,17.547160809609,5.0,1.8,1.0,6.0
114.0,1.0,0.0,-1.0,108.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1556.9387898558,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
114.0,4.0,0.0,-1.0,112.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
114.0,12.0,0.0,-1.0,113.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
114.0,14.0,0.0,4.0,113.0,199.81683637967,-18.35392288921,0.0,15.877766947122,35.0,14.402577577602,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
114.0,16.0,0.0,-1.0,113.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
114.0,17.0,0.0,-1.0,110.0,193.20751566303,138.62484261739,0.0,3822.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
114.0,21.0,0.040632176212966,7.0,106.0,98.278373876212,7.7309587095849,0.0,1350.0747907143,23.0,264.26498061497,11.834324694277,100.0,22.330381111038,5.0,1.8,1.0,16.0
114.0,23.0,-0.1,21.0,99.0,66.957247915094,7.8579825578331,0.0,98.389771329262,-1.0,-1.0,-1.0,100.0,21.909698305932,5.0,1.8,1.0,40.0
114.0,34.0,0.5888459620066,-1.0,89.0,101.05873132515,10.931769309424,0.0,1234.2465719527,-1.0,-1.0,-1.0,100.0,18.136006771616,5.0,1.8,1.0,6.0
115.0,1.0,0.0,-1.0,109.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1565.2546245606,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
115.0,4.0,0.0,-1.0,113.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
115.0,12.0,0.0,-1.0,114.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
115.0,14.0,0.0,4.0,114.0,199.81683637967,-18.35392288921,0.0,15.877766947122,35.0,23.525493110195,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
115.0,16.0,0.0,-1.0,114.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
115.0,17.0,0.0,-1.0,111.0,192.10659066303,138.62589261739,0.0,3857.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
115.0,21.0,-0.5,7.0,107.0,97.782318688003,7.7308140870811,0.0,1371.9051718253,23.0,264.62342376077,12.121795877717,100.0,21.830381111038,5.0,1.8,1.0,16.0
115.0,23.0,0.27912595090458,21.0,100.0,65.385756514527,7.8664218841786,0.0,120.5785955861,-1.0,-1.0,-1.0,100.0,22.188824256837,5.0,1.8,1.0,40.0
115.0,34.0,-0.1,-1.0,90.0,100.64635298423,10.931649082503,0.0,1252.2825787243,-1.0,-1.0,-1.0,100.0,18.036006771616,5.0,1.8,1.0,6.0
116.0,1.0,0.0,-1.0,110.0,146.88265931551,30.693828164606,0.0,25.471625137068,9.0,1569.0704592653,-1.0,100.0,0.0,5.0,1.8,1.0,9.0
116.0,4.0,0.0,-1.0,114.0,159.30941464285,-25.455798497398,0.0,26.867872139509,14.0,140.72989480761,-1.0,100.0,0.0,5.0,1.8,1.0,27.0
116.0,12.0,0.0,-1.0,115.0,164.4582098197,-17.34937376084,0.0,52.656392944069,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,1.0
116.0,14.0,0.0,4.0,115.0,199.81683637967,-18.35392288921,0.0,15.877766947122,35.0,34.381220082127,-1.0,100.0,0.0,5.0,1.8,1.0,4.0
116.0,16.0,0.0,-1.0,115.0,312.70480958366,148.11088225405,0.0,29.408468415099,-1.0,-1.0,-1.0,100.0,0.0,5.0,1.8,1.0,25.0
116.0,17.0,0.0,-1.0,112.0,191.00566566303,138.62694261739,0.0,3892.2537052321,-1.0,-1.0,-1.0,100.0,35.0,5.0,1.8,1.0,34.0
116.0,21.0,0.04627185408026,7.0,108.0,97.281782630399,7.7306681582013,0.0,1393.7818247904,23.0,265.01987475476,12.114278869685,100.0,21.876652965118,5.0,1.8,1.0,16.0
116.0,23.0,0.084279702277854,21.0,101.0,63.809285881669,7.8748879503245,0.0,142.85169954521,-1.0,-1.0,-1.0,100.0,22.273103959114,5.0,1.8,1.0,40.0
116.0,34.0,-0.1,-1.0,91.0,100.23626130998,10.931529522248,0.0,1270.218585496,-1.0,-1.0,-1.0,100.0,17.936006771616,5.0,1.8,1.0,6.0
